date,DBCORP,HATHWAY,NAZARA,NETWORK18,PVRINOX,PFOCUS,SAREGAMA,SUNTV,TIPSMUSIC,ZEEL
2021-05-12,0.006451666355133057,0.0064239501953125,0.0,0.022031784057617188,-0.016114473342895508,0.020346641540527344,-0.04263877868652344,0.015426158905029297,0.04993259906768799,0.03289437294006348
2021-05-14,0.003541886806488037,0.02370697259902954,-0.0,0.01376718282699585,0.01691615581512451,0.023076951503753662,0.04033613204956055,-0.009684741497039795,0.036632418632507324,-0.007247507572174072
2021-05-17,-0.02665877342224121,-0.017660021781921387,-0.0,0.016497492790222168,0.004516899585723877,0.014960646629333496,-0.099892258644104,0.006136178970336914,0.04959702491760254,-0.017744839191436768
2021-05-18,-0.0392383337020874,-0.0,0.0,-0.018064498901367188,-0.032323479652404785,0.017585933208465576,-0.09424722194671631,-0.002572953701019287,0.050206780433654785,0.011989355087280273
2021-05-19,-0.012215375900268555,-0.0065076351165771484,-0.0,-0.05069708824157715,-0.005860447883605957,0.0008136630058288574,0.020357966423034668,0.017865777015686035,0.05005621910095215,0.011525750160217285
2021-05-20,0.0027427077293395996,-0.04310345649719238,-0.0,-0.007237672805786133,-0.0028716325759887695,-0.003257274627685547,-0.03471112251281738,-0.016331911087036133,0.04981255531311035,-0.005458652973175049
2021-05-21,0.0038503408432006836,-0.03719007968902588,-0.0,0.02754497528076172,-0.0350651741027832,0.012987017631530762,-0.01655268669128418,0.0013358592987060547,0.0,-0.004689335823059082
2021-05-24,-0.0353395938873291,-0.045816659927368164,-0.0,0.017241299152374268,0.0020847320556640625,-0.046875,0.0032566189765930176,-0.009433984756469727,0.05000007152557373,-0.03854799270629883
2021-05-25,-0.04960000514984131,0.013333320617675781,0.0,0.008772015571594238,-0.034349799156188965,-0.019638657569885254,-0.012851238250732422,-0.003367006778717041,-0.031584084033966064,-0.017682313919067383
2021-05-26,0.006097555160522461,0.0038610100746154785,-0.07035422325134277,-0.020227551460266113,0.01681816577911377,0.017719566822052002,0.014623641967773438,0.04092669486999512,-0.050175607204437256,-0.021832704544067383
2021-05-27,-0.0,-0.015503883361816406,-0.0009065866470336914,-0.01363074779510498,-0.017895936965942383,-0.0007842779159545898,-0.0032737255096435547,0.005100131034851074,-0.049656689167022705,-0.018441438674926758
2021-05-28,0.02914118766784668,0.01908397674560547,0.024456560611724854,0.0012225508689880371,-0.009974360466003418,0.026645779609680176,-0.018707752227783203,0.007472991943359375,0.05002784729003906,-0.009540438652038574
2021-05-31,-0.013164877891540527,0.0019455552101135254,0.01021355390548706,0.006119966506958008,-0.006878495216369629,-0.0008052587509155273,-0.03566098213195801,-0.007966995239257812,-0.016410768032073975,0.011330723762512207
2021-06-01,0.025467753410339355,0.037037014961242676,0.006097555160522461,0.0036945343017578125,0.0020990967750549316,0.016090095043182373,-0.012783527374267578,-0.02953934669494629,-0.03498387336730957,-0.018385767936706543
2021-06-02,-0.006399989128112793,-0.042510032653808594,-0.01179802417755127,-0.0024721622467041016,-0.010326266288757324,-0.01880621910095215,0.014658033847808838,-0.002758502960205078,-0.05019521713256836,0.0018677115440368652
2021-06-03,0.003709554672241211,0.0019417405128479004,0.009328365325927734,-0.003699183464050293,-0.025173187255859375,0.004815399646759033,0.030785083770751953,0.003433823585510254,0.004697561264038086,-0.03195321559906006
2021-06-04,-0.014893651008605957,-0.007782101631164551,0.011299431324005127,-0.06879603862762451,-0.02337348461151123,-0.04032254219055176,0.03048396110534668,-0.008079826831817627,-0.020455896854400635,0.005950987339019775
2021-06-07,-0.02410900592803955,-0.036679625511169434,0.012857139110565186,-0.0471264123916626,-0.03268992900848389,0.030232548713684082,-0.009234905242919922,0.0033540725708007812,0.05011928081512451,0.003180384635925293
2021-06-08,-0.1995905637741089,0.027932941913604736,-0.0,-0.016465425491333008,-0.003913164138793945,0.005595505237579346,-0.021350741386413574,0.009742021560668945,0.05000007152557373,-0.011682987213134766
2021-06-09,0.07892489433288574,0.022988498210906982,-0.017848491668701172,0.03671705722808838,0.0028191208839416504,0.000803828239440918,0.00021326541900634766,-0.01891791820526123,0.00865793228149414,0.016324937343597412
2021-06-10,-0.0685502290725708,-0.10980391502380371,-0.01895737648010254,-0.19955158233642578,-0.0057239532470703125,0.004022538661956787,-0.0032002925872802734,0.024778366088867188,-0.012338995933532715,-0.02560114860534668
2021-06-11,0.029908955097198486,0.0335688591003418,-0.003720998764038086,0.020560741424560547,0.001041114330291748,-0.03877222537994385,0.004253506660461426,-0.0007526874542236328,-0.021727323532104492,0.0071713924407958984
2021-06-14,-0.020107269287109375,-0.0036562681198120117,0.020389318466186523,-0.05820608139038086,0.0013548731803894043,0.015552163124084473,-0.015591621398925781,-0.030788004398345947,0.03609108924865723,0.010464370250701904
2021-06-15,-0.01576864719390869,-0.010928988456726074,0.0070955753326416016,0.008115410804748535,-0.012070775032043457,0.016587674617767334,-0.041640400886535645,0.01301729679107666,0.049839138984680176,-0.05591690540313721
2021-06-16,0.022854626178741455,0.0162162184715271,0.010004699230194092,0.020909130573272705,0.009658277034759521,-0.002409696578979492,-0.02685248851776123,0.015822768211364746,0.0500255823135376,0.012363791465759277
2021-06-17,0.0008826851844787598,0.01648348569869995,-0.0,0.024141132831573486,0.013049721717834473,0.0152243971824646,0.0033425092697143555,0.005003213882446289,0.05007290840148926,0.01669132709503174
2021-06-18,0.0481448769569397,0.03351956605911255,-0.08710300922393799,0.012369155883789062,0.002742946147918701,0.019528090953826904,0.007496535778045654,0.03240656852722168,0.05000007152557373,0.008031010627746582
2021-06-21,0.0143851637840271,-0.026974916458129883,0.013178706169128418,-0.027938246726989746,-0.02725762128829956,0.004149377346038818,-0.0,0.0027295351028442383,0.049823641777038574,0.0011500120162963867
2021-06-22,-0.011299490928649902,-0.007504701614379883,-0.017689883708953857,0.0028115510940551758,0.020771384239196777,0.011666655540466309,-0.012919902801513672,-0.0010887980461120605,0.04955899715423584,0.01598048210144043
2021-06-23,-0.01350092887878418,0.011173248291015625,-0.003707587718963623,0.0037593841552734375,0.006392240524291992,0.0008431673049926758,-0.0007848739624023438,-0.021800339221954346,0.015206098556518555,0.007815778255462646
2021-06-24,0.013780415058135986,0.007532894611358643,0.006911158561706543,0.030188679695129395,-0.020960509777069092,-0.005907177925109863,-0.006274580955505371,-0.006314456462860107,-0.05005913972854614,0.007830202579498291
2021-06-25,-0.007452249526977539,0.005692601203918457,0.004223823547363281,0.03599226474761963,-0.00014412403106689453,-0.006711483001708984,-0.028448939323425293,0.014671564102172852,0.03153526782989502,-0.016734838485717773
2021-06-28,0.019879817962646484,-0.0,0.02418506145477295,0.0191725492477417,-0.00915616750717163,0.0008333325386047363,-0.050019025802612305,-0.008381009101867676,0.04987931251525879,-0.0036939382553100586
2021-06-29,0.03349059820175171,-0.0,-0.011807024478912354,-0.03806591033935547,-0.01491612195968628,-0.019182562828063965,-0.0443882942199707,-0.003622114658355713,0.050191640853881836,0.014162540435791016
2021-06-30,0.01561737060546875,0.011450409889221191,-0.016103923320770264,0.007928669452667236,-0.014181733131408691,0.009001612663269043,-0.014167308807373047,-0.012397527694702148,0.048157572746276855,0.006001651287078857
2021-07-01,-0.02379775047302246,0.013513505458831787,0.008447766304016113,-0.015984058380126953,-0.003409147262573242,0.00495457649230957,-0.002555370330810547,-0.008683323860168457,0.0156630277633667,-0.002329587936401367
2021-07-02,0.019854724407196045,-0.001956939697265625,-0.08691108226776123,0.003933072090148926,0.018344521522521973,0.0273858904838562,0.0005097389221191406,0.006188750267028809,-0.037354350090026855,-0.008585095405578613
2021-07-05,-0.10276687145233154,-0.013671875,-0.04431593418121338,-0.013820290565490723,0.0031377077102661133,0.03754258155822754,-0.040122389793395996,-0.004636645317077637,0.017799973487854004,-0.008041739463806152
2021-07-06,0.01836913824081421,-0.013487458229064941,-0.0018450021743774414,0.0272638201713562,-0.04294383525848389,0.00886523723602295,-0.05001640319824219,0.002566695213317871,-0.032528817653656006,-0.002752542495727539
2021-07-07,0.01734369993209839,-0.05513310432434082,0.0239410400390625,-0.05205202102661133,0.015842199325561523,-0.008944511413574219,-0.015566587448120117,-0.007301270961761475,0.00506138801574707,-0.000883936882019043
2021-07-08,0.011611700057983398,0.009009003639221191,-0.055660367012023926,0.0038059353828430176,0.024809062480926514,-0.02127659320831299,-0.023145318031311035,-0.0026746392250061035,-0.009352564811706543,0.01589733362197876
2021-07-09,-0.013627767562866211,-0.018181800842285156,-0.0031278133392333984,-0.0019102096557617188,-0.012940645217895508,0.016493022441864014,-0.003595590591430664,-0.0002872347831726074,-0.018155395984649658,-0.0020782947540283203
2021-07-12,-0.07139551639556885,0.017857134342193604,-0.018262863159179688,-0.006672978401184082,0.006242513656616211,0.009708762168884277,-0.029407382011413574,0.003927946090698242,-0.013313651084899902,0.005797743797302246
2021-07-13,-0.013846755027770996,-0.014545440673828125,0.012248456478118896,0.029356062412261963,0.003725290298461914,0.000891268253326416,-0.049984633922576904,-0.005153179168701172,-0.044977426528930664,0.0036980509757995605
2021-07-14,0.02816903591156006,0.012544810771942139,-0.011514544486999512,-0.0009756088256835938,-0.0197221040725708,-0.008028507232666016,0.04225349426269531,0.013525128364562988,0.01883828639984131,0.0013800263404846191
2021-07-15,0.02151954174041748,0.018148839473724365,-0.021891474723815918,-0.013645291328430176,0.01617717742919922,-0.02389383316040039,-0.011960268020629883,0.005867958068847656,0.012326598167419434,0.0205385684967041
2021-07-16,-0.00314176082611084,0.009242117404937744,-0.029563069343566895,0.010576903820037842,-0.00032889842987060547,-0.03975808620452881,-0.02059417963027954,0.004516243934631348,-0.03158289194107056,0.004330039024353027
2021-07-19,-0.024161100387573242,0.0018656253814697266,0.0008322596549987793,-0.0,0.015268862247467041,-0.019118785858154297,-0.007704615592956543,0.00946044921875,-0.01807469129562378,0.011678457260131836
2021-07-20,0.04718214273452759,0.018691599369049072,0.03540194034576416,0.027210891246795654,0.035499632358551025,-0.04812401533126831,-0.013426065444946289,-0.016609370708465576,-0.048819541931152344,-0.02472066879272461
2021-07-22,0.03943145275115967,0.01904761791229248,-0.0017271041870117188,-0.01998007297515869,-0.03411400318145752,0.012853503227233887,0.034103989601135254,0.00868082046508789,0.035338759422302246,0.017134785652160645
2021-07-23,0.04295945167541504,-0.0058252811431884766,-0.022844791412353516,0.0195886492729187,0.01956266164779663,0.042301177978515625,-0.028064072132110596,-0.0042095184326171875,-0.004469752311706543,0.0053827762603759766
2021-07-26,0.06084787845611572,0.0019304752349853516,0.027391493320465088,0.006992995738983154,-0.008990168571472168,0.019480586051940918,0.0145188570022583,-0.028464078903198242,-0.03836733102798462,-0.0009914636611938477
2021-07-27,-0.030270814895629883,0.0019342899322509766,0.013431549072265625,-0.008048295974731445,-0.021993279457092285,-0.027866244316101074,0.010290980339050293,0.01635003089904785,0.021222352981567383,-0.025258123874664307
2021-07-28,0.015979409217834473,0.01744180917739868,-0.005270123481750488,-0.002994060516357422,0.01714235544204712,-0.029484033584594727,0.006366372108459473,0.0014857053756713867,0.04987525939941406,0.0
2021-07-29,0.020429491996765137,-0.01577901840209961,-0.0021843910217285156,-0.003980159759521484,-0.019013404846191406,0.030379772186279297,0.011070728302001953,-0.01394963264465332,0.0498812198638916,-0.007229030132293701
2021-07-30,0.009090900421142578,-0.011650443077087402,-0.010897994041442871,0.008919715881347656,-0.028575539588928223,0.0,0.01673710346221924,-0.06319355964660645,0.0030165910720825195,0.018306732177734375
2021-08-02,-0.009174346923828125,-0.03646838665008545,-0.015092730522155762,-0.0009999275207519531,-0.01260530948638916,0.005733013153076172,0.0006154775619506836,0.011473357677459717,0.014285683631896973,-0.001460433006286621
2021-08-03,0.001604318618774414,-0.007407426834106445,-0.0059473514556884766,-0.012987017631530762,0.03628730773925781,-0.005700349807739258,0.00584256649017334,0.007592320442199707,-0.032987356185913086,0.009128093719482422
2021-08-04,0.007498621940612793,0.036764681339263916,0.0012668967247009277,0.03057199716567993,-0.005452275276184082,-0.027027010917663574,-0.012687206268310547,0.015388667583465576,-0.049827516078948975,-0.012243926525115967
2021-08-05,0.02320563793182373,0.022900760173797607,0.033403754234313965,0.020345866680145264,0.022600650787353516,-0.021885573863983154,0.013469457626342773,0.016790151596069336,-0.03832191228866577,-0.0009612441062927246
2021-08-06,-0.011602282524108887,-0.005859375,0.02143484354019165,0.0031152963638305664,0.004803478717803955,-0.0447503924369812,-0.0013748407363891602,0.015078544616699219,-0.0314597487449646,-0.02506840229034424
2021-08-09,-0.02839970588684082,-0.02135920524597168,0.03352701663970947,-0.07499992847442627,-0.04987466335296631,0.027027010917663574,0.02111053466796875,0.003688991069793701,0.033780813217163086,-0.026959598064422607
2021-08-10,0.037705838680267334,0.03231930732727051,0.038390398025512695,0.031007707118988037,-0.010869622230529785,-0.056140363216400146,-0.023220956325531006,0.03082484006881714,-0.0377042293548584,-0.04105275869369507
2021-08-11,-0.014348864555358887,0.03143423795700073,0.012024998664855957,-0.006999969482421875,0.019531071186065674,-0.046468377113342285,-0.0007668733596801758,-0.0034383535385131836,-0.019155383110046387,-0.01035463809967041
2021-08-12,-0.01251363754272461,-0.028397560119628906,-0.012658238410949707,-0.00496518611907959,-0.013196229934692383,0.0545809268951416,0.0029163360595703125,-0.0039025545120239258,0.047936081886291504,0.018732070922851562
2021-08-13,0.01880711317062378,0.011834383010864258,-0.009615421295166016,0.011857688426971436,-0.002377748489379883,0.015711665153503418,-0.0036731362342834473,0.0037925243377685547,-0.01397716999053955,-0.00894540548324585
2021-08-16,0.020262956619262695,0.01796400547027588,0.010476171970367432,0.029999971389770508,0.0075057148933410645,-0.05550497770309448,-0.029646694660186768,0.022270798683166504,0.003865957260131836,-0.01170039176940918
2021-08-17,0.01621013879776001,0.016260147094726562,-0.0014437437057495117,-0.011340141296386719,0.005814611911773682,-0.026974976062774658,0.003957629203796387,0.008468866348266602,-0.023534417152404785,-0.012966513633728027
2021-08-18,0.013068199157714844,0.026859581470489502,0.008169233798980713,-0.03465855121612549,0.003659844398498535,-0.00396043062210083,-0.01734471321105957,0.01070094108581543,-0.014461040496826172,-0.011480450630187988
2021-08-20,-0.0005757808685302734,0.03397023677825928,0.0029069185256958008,0.036453187465667725,0.045340001583099365,-0.09940361976623535,-0.04926186800003052,0.04157984256744385,-0.03779458999633789,-0.03536146879196167
2021-08-23,0.03222095966339111,0.026373624801635742,0.044217705726623535,0.02965235710144043,0.011392354965209961,-0.0994575023651123,-0.026835501194000244,0.017291367053985596,-0.04990750551223755,-0.0029349327087402344
2021-08-24,-0.02080857753753662,-0.03837478160858154,-0.012709736824035645,-0.006322383880615234,-0.01053154468536377,-0.09950661659240723,-0.048734068870544434,-0.04794013500213623,0.05009722709655762,0.012315154075622559
2021-08-25,0.004659295082092285,-0.010869622230529785,0.005020081996917725,0.005235612392425537,0.0036249756813049316,-0.03141355514526367,-0.007606983184814453,0.026844918727874756,0.008800387382507324,-0.011037945747375488
2021-08-26,0.029256880283355713,0.0021504759788513184,-0.06458127498626709,-0.023157835006713867,0.01459050178527832,-0.03263235092163086,0.007549583911895752,0.017357230186462402,0.008723616600036621,-0.012301146984100342
2021-08-27,0.004822134971618652,0.008620738983154297,-0.014691948890686035,-0.008230447769165039,-0.01865243911743164,0.04213482141494751,-0.004299640655517578,-0.014930129051208496,0.001820683479309082,0.016038894653320312
2021-08-30,-0.0030285120010375977,-0.019565224647521973,-0.06118631362915039,0.007142841815948486,-0.007890701293945312,0.04178881645202637,-0.017948389053344727,-0.005076169967651367,0.039981722831726074,0.013752579689025879
2021-08-31,-0.049516916275024414,0.012793242931365967,-0.010563373565673828,-0.0030832290649414062,0.005131900310516357,-0.049732208251953125,0.009543895721435547,0.005256712436676025,0.024901747703552246,-0.008375585079193115
2021-09-01,-0.02128887176513672,0.004319667816162109,0.023083627223968506,0.005122959613800049,-0.006099700927734375,0.045918405055999756,-0.004082918167114258,-0.008496522903442383,0.023870348930358887,0.01284801959991455
2021-09-02,-0.014084458351135254,-0.008676767349243164,-0.02452075481414795,-0.01544797420501709,0.00044918060302734375,-0.04965627193450928,0.014638900756835938,-0.0014383792877197266,0.01582014560699463,-0.0069296956062316895
2021-09-03,-0.01277780532836914,-0.021505355834960938,0.012184500694274902,-0.05172407627105713,-0.0026208162307739258,-0.04949057102203369,-0.026741504669189453,-0.006668686866760254,-0.005327880382537842,0.021703124046325684
2021-09-06,0.002194225788116455,-0.008421063423156738,-0.022026419639587402,-0.004821658134460449,-0.02841782569885254,-0.049930572509765625,-0.037459731101989746,-0.0007134675979614258,-0.03378653526306152,0.017595648765563965
2021-09-07,0.003848254680633545,0.012526154518127441,0.016810297966003418,0.020153522491455078,0.01194620132446289,-0.04953765869140625,-0.03719198703765869,0.013036012649536133,-0.006396591663360596,-0.009214460849761963
2021-09-08,0.01600438356399536,-0.012685060501098633,0.005260884761810303,0.004897177219390869,0.005328714847564697,-0.049716830253601074,-0.05005228519439697,0.003611624240875244,0.030901312828063965,-0.0025259852409362793
2021-09-09,-0.011216998100280762,0.012526154518127441,0.017188191413879395,0.009842514991760254,-0.021207332611083984,-0.04976022243499756,-0.04994308948516846,-0.017916321754455566,0.04995834827423096,0.031597137451171875
2021-09-13,0.01663893461227417,0.008456587791442871,-0.07982063293457031,-0.009940385818481445,-0.00886392593383789,-0.04968583583831787,-0.049329161643981934,0.005697488784790039,0.048374295234680176,0.021033167839050293
2021-09-14,-0.06034970283508301,-0.07036244869232178,-0.05647838115692139,-0.06692922115325928,-0.009395718574523926,0.04951035976409912,0.003874480724334717,-0.048091769218444824,0.015885114669799805,-0.3997596502304077
2021-09-15,0.012234032154083252,0.00796818733215332,-0.0707547664642334,0.03505539894104004,-0.0029488801956176758,0.01774466037750244,-0.019318103790283203,0.007517397403717041,-0.04542076587677002,0.021587252616882324
2021-09-16,-0.00592350959777832,0.016064226627349854,0.007342159748077393,0.005736112594604492,0.002833843231201172,-0.04020977020263672,0.03866702318191528,0.011115491390228271,-0.011310458183288574,0.034192442893981934
2021-09-17,-0.07334041595458984,0.012244880199432373,0.039201200008392334,0.023076951503753662,0.011012434959411621,0.02689075469970703,0.05001324415206909,0.018899857997894287,-0.03905320167541504,-0.033585309982299805
2021-09-20,0.0059850215911865234,0.010330557823181152,-0.010777592658996582,0.011811017990112305,-0.022844910621643066,0.04951059818267822,0.042479097843170166,0.010240256786346436,-0.03899836540222168,-0.0
2021-09-21,0.01655799150466919,0.004175364971160889,-0.009139299392700195,-0.01593625545501709,-0.059488654136657715,0.03270751237869263,-0.009599924087524414,0.007887721061706543,0.04997861385345459,-0.0009592771530151367
2021-09-22,-0.004591822624206543,-0.0482180118560791,-0.01358497142791748,-0.0313725471496582,-0.039675116539001465,-0.03068256378173828,-0.0409163236618042,-0.045844078063964844,0.05004072189331055,-0.31720173358917236
2021-09-23,0.03047233819961548,0.015999972820281982,-0.005212187767028809,0.01140683889389038,-0.0006694793701171875,0.01944112777709961,0.0040138959884643555,-0.04373574256896973,-0.011236011981964111,0.055232226848602295
2021-09-24,0.011524319648742676,0.020325183868408203,0.008148193359375,0.00961536169052124,-0.03727537393569946,0.04399001598358154,0.018343448638916016,0.033390045166015625,-0.012539148330688477,-0.0021818876266479492
2021-09-27,-0.053524136543273926,0.00622403621673584,-0.056758880615234375,0.006796061992645264,-0.05787932872772217,0.04990273714065552,-0.009060025215148926,0.013015031814575195,-0.004761874675750732,-0.010533452033996582
2021-09-28,0.01106637716293335,-0.0,-0.02402818202972412,-0.0009775161743164062,-0.0006569623947143555,0.03547072410583496,0.02511221170425415,0.011302769184112549,0.0015949010848999023,0.040680527687072754
2021-09-29,0.016276776790618896,-0.004175305366516113,0.012077271938323975,-0.029296875,-0.008190512657165527,-0.049504995346069336,0.019859015941619873,-0.004211783409118652,-0.02229297161102295,-0.0024439096450805664
2021-09-30,-0.011892437934875488,0.0020789504051208496,-0.0006985664367675781,0.014231503009796143,0.00815504789352417,0.007412314414978027,0.009690165519714355,-0.009286999702453613,0.002850174903869629,0.021612346172332764
2021-10-01,0.01073068380355835,-0.04374992847442627,-0.015357732772827148,-0.04523575305938721,-0.00012505054473876953,-0.00814664363861084,-0.03573012351989746,-0.030869722366333008,-0.006902158260345459,0.02424490451812744
2021-10-04,-0.02221071720123291,-0.011976122856140137,-0.006531476974487305,-0.0745856761932373,-0.029383301734924316,-0.03164982795715332,-0.022902965545654297,-0.017947912216186523,0.014309048652648926,-0.01825582981109619
2021-10-05,-0.0348660945892334,-0.0453648567199707,-0.06284165382385254,-0.06426739692687988,-0.00795602798461914,0.021540462970733643,-0.0376434326171875,-0.0077315568923950195,-0.0020152926445007324,0.005998730659484863
2021-10-06,0.0283203125,0.039622604846954346,-0.05366313457489014,0.0362318754196167,0.011568725109100342,0.01000666618347168,-0.049089670181274414,-0.006268620491027832,0.02059769630432129,0.015854597091674805
2021-10-07,0.009547710418701172,-0.019646406173706055,-0.030802130699157715,-0.0417710542678833,-0.023621559143066406,0.02358490228652954,0.03856533765792847,-0.009855866432189941,-0.02928370237350464,0.006790518760681152
2021-10-08,0.0020294785499572754,-0.011560678482055664,-0.15473365783691406,0.0184442400932312,-0.009796380996704102,0.007591366767883301,-0.006551623344421387,0.007826149463653564,0.0020383596420288086,-0.006662487983703613
2021-10-11,-0.0020335912704467773,0.00952380895614624,-0.02562129497528076,0.002451002597808838,-0.0004717111587524414,-0.04937410354614258,-0.05007970333099365,0.006124675273895264,0.05004072189331055,-0.039363861083984375
2021-10-12,-0.000507354736328125,-0.021153807640075684,0.05021226406097412,-0.19983625411987305,-0.0083998441696167,-0.049701809883117676,-0.027324438095092773,-0.0006535053253173828,0.04998064041137695,0.0003001689910888672
2021-10-13,0.000507056713104248,0.013182640075683594,0.04997366666793823,0.05870312452316284,-0.0013152360916137695,-0.04987382888793945,-0.024750709533691406,-0.01231694221496582,0.049077391624450684,-0.035416603088378906
2021-10-14,0.0213090181350708,-0.02480912208557129,0.04152822494506836,-0.14213204383850098,-0.0004962682723999023,-0.04990983009338379,0.0228310227394104,-0.022121906280517578,-0.022863149642944336,-0.00898599624633789
2021-10-18,-0.0025919675827026367,0.013035416603088379,-0.01242053508758545,-0.0634920597076416,-0.0029175281524658203,-0.049828171730041504,0.0020905137062072754,0.007755398750305176,0.005399584770202637,0.02812272310256958
